"_id",Location-Name,Index,Primary-Key,Location-Alpha-2-ISO,Location-Alpha-3-ISO,Location-Numeric-Code-ISO-MF-OTHER,Location-Name-ISO,Region-Numeric-Code-ISO1,Region-Name-ISO1,Region-Numeric-Code-ISO2,Region-Name-ISO2,Region-Numeric-Code-ISO3,Region-Name-ISO3,Subregion-Numeric-Code-ISO1,Subregion-Name-ISO1,Subregion-Numeric-Code-ISO2,Subregion-Name-ISO2,Subregion-Numeric-Code-ISO3,Subregion-Name-ISO3,Subregion-Numeric-Code-ISO4,Subregion-Name-ISO4,Subregion-Numeric-Code-ISO5,Subregion-Name-ISO5,Location-Alpha-2-IATI,Location-Alpha-3-IATI,Location-Name-IATI,Region-Numeric-Code-IATI,Region-Name-IATI,Location-Name-DAC,Region-Numeric-Code-DAC,Region-Name-DAC,Location-Name-UNDP-HDI,Location-Alpha-3-USGOV,Location-Numeric-Code-USGOV,Location-Name-USGOV1,Location-Name-USGOV2,Region-Numeric-Code-USGOV,Region-Name-USGOV,World-Bank-Income-Group,UNDP-HDI-Location-Reference,Location-Name-General1,Location-Name-General2,HDI,Coordinate-Reference-Point,Latitude,Longitude,Location Type,LocationNameFinalNotes,ISO2Note,ISO3Note,HDI Note,Numeric-Code-Note
58642a2568c6b627b89e0af1,Vanuatu,GEOM289,VUT,VU,VUT,548,Vanuatu,9,Oceania,,,,,54,Melanesia,,,,,,,,,VU,VUT,VANUATU,889,"Oceania, regional",Vanuatu,831,Oceania,Vanuatu,VUT,548,Vanuatu,,1,East Asia and Oceania,Lower middle income,Vanuatu,,,0.593871205,Port Vila,-17.7332512,168.3273245,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0af2,Wallis And Futuna,GEOM290,WLF,WF,WLF,876,Wallis and Futuna Islands,9,Oceania,,,,,61,Polynesia,,,,,,,,,WF,WLF,,889,"Oceania, regional",,831,Oceania,,WLF,876,,,1,East Asia and Oceania,,,,,,Mata-Utu,-13.2825091,-176.1764475,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls. Score for 'Asia, Regional' is a simplistic and unofficial number - it was arrived at by the author adding the scores for Far East Asia and South Asia, and then dividing the total by 2.","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0af3,Samoa,GEOM291,WSM,WS,WSM,882,Samoa,9,Oceania,,,,,61,Polynesia,,,,,,,,,WS,WSM,SAMOA,889,"Oceania, regional",Samoa,831,Oceania,Samoa,WSM,882,Samoa,,1,East Asia and Oceania,Lower middle income,Samoa,,,0.702093945,Apia,-13.8506958,-171.7513551,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0af4,Kosovo,GEOM292,XKX,XK,XKX,383,Kosovo,150,Europe,,,,,39,Southern Europe,,,,,,,,,XK,XKX,KOSOVO,89,"Europe, regional",Kosovo,71,Europe,,XKX,383,Kosovo,,2,Europe and Eurasia,,,,,,Pristina,42.6629138,21.1655028,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls. Score for 'Asia, Regional' is a simplistic and unofficial number - it was arrived at by the author adding the scores for Far East Asia and South Asia, and then dividing the total by 2.","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0af5,Yemen,GEOM293,YEM,YE,YEM,887,Yemen,142,Asia,,,,,145,Western Asia,,,,,,,,,YE,YEM,YEMEN,589,"Middle East, regional",Yemen,540,Asia (Middle East Asia),Yemen,YEM,887,Yemen,,3,Middle East and North Africa,Lower middle income,Yemen,,,0.49811025,Sana'a,15.3694451,44.1910066,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0af6,Mayotte,GEOM294,MYT,YT,MYT,175,Mayotte,2,Africa,,,,,14,Eastern Africa,,,,,,,,,YT,MYT,,289,"South of Sahara, regional",,225,Africa (South of Sahara),,MYT,175,,,5,Sub-Saharan Africa,,,,,,Mamoudzou,-12.7809488,45.227872,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls. Score for 'Asia, Regional' is a simplistic and unofficial number - it was arrived at by the author adding the scores for Far East Asia and South Asia, and then dividing the total by 2.","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0af7,South Africa,GEOM295,ZAF,ZA,ZAF,710,South Africa,2,Africa,,,,,18,Southern Africa,,,,,,,,,ZA,ZAF,SOUTH AFRICA,289,"South of Sahara, regional",South Africa,225,Africa (South of Sahara),South Africa,ZAF,710,South Africa,,5,Sub-Saharan Africa,Upper middle income,South Africa,,,0.665879394,Pretoria,-25.7478676,28.2292712,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0af8,Zambia,GEOM296,ZMB,ZM,ZMB,894,Zambia,2,Africa,,,,,14,Eastern Africa,,,,,,,,,ZM,ZMB,ZAMBIA,289,"South of Sahara, regional",Zambia,225,Africa (South of Sahara),Zambia,ZMB,894,Zambia,,5,Sub-Saharan Africa,Lower middle income,Zambia,,,0.585509863,Lusaka,-15.3875259,28.3228165,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0af9,Zimbabwe,GEOM297,ZWE,ZW,ZWE,716,Zimbabwe,2,Africa,,,,,14,Eastern Africa,,,,,,,,,ZW,ZWE,ZIMBABWE,289,"South of Sahara, regional",Zimbabwe,225,Africa (South of Sahara),Zimbabwe,ZWE,716,Zimbabwe,,5,Sub-Saharan Africa,Low income,Zimbabwe,,,0.508747386,Harare,-17.8251657,31.03351,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0afa,"South Of Sahara, Regional",GEOM198,QME,QM,QME,289,"South Of Sahara, Regional",2,Africa,,,,,14,Eastern Africa,,,,,,,,,QM,QME,,289,"South of Sahara, regional","South of Sahara, regional",225,Africa (South of Sahara),Sub-Saharan Africa,QME,289,Eastern Africa Region,,5,Sub-Saharan Africa,,Sub-Saharan Africa,,,0.517536965,Central Point,-3.373056,29.918886,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0afb,"South Of Sahara, Regional",GEOM199,QME,QM,QME,289,"South Of Sahara, Regional",2,Africa,,,,,18,Southern Africa,,,,,,,,,QM,QME,,289,"South of Sahara, regional","South of Sahara, regional",225,Africa (South of Sahara),Sub-Saharan Africa,QME,289,Southern Africa Region,,5,Sub-Saharan Africa,,Sub-Saharan Africa,,,0.517536965,Central Point,-22.328474,24.684866,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0afc,"South Of Sahara, Regional",GEOM200,QME,QM,QME,289,"South Of Sahara, Regional",2,Africa,,,,,14,Eastern Africa,18,Southern Africa,11,Western Africa,,,,,QM,QME,,289,"South of Sahara, regional","South of Sahara, regional",225,Africa (South of Sahara),Sub-Saharan Africa,QME,289,Sub-Saharan Africa Region,,5,Sub-Saharan Africa,,Sub-Saharan Africa,,,0.517536965,Central Point,-3.373056,29.918886,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0afd,"South Of Sahara, Regional",GEOM201,QME,QM,QME,289,"South Of Sahara, Regional",2,Africa,,,,,11,Western Africa,,,,,,,,,QM,QME,,289,"South of Sahara, regional","South of Sahara, regional",225,Africa (South of Sahara),Sub-Saharan Africa,QME,289,West Africa Region,,5,Sub-Saharan Africa,,Sub-Saharan Africa,,,0.517536965,Central Point,9.30769,2.315834,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0afe,"South Of Sahara, Regional",GEOM202,QME,QM,QME,289,"South Of Sahara, Regional",2,Africa,,,,,14,Eastern Africa,18,Southern Africa,11,Western Africa,,,,,QM,QME,,289,"South of Sahara, regional",Africa (South of Sahara),225,Africa (South of Sahara),Sub-Saharan Africa,QME,289,Africa (South of Sahara),,5,Sub-Saharan Africa,,Sub-Saharan Africa,,,0.517536965,Central Point,-3.373056,29.918886,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aff,"West Indies, Regional",GEOM203,QNB,QN,QNB,380,"West Indies, Regional",19,Americas,,,,,29,Caribbean,,,,,,,,,QN,QNB,,380,"West Indies, regional","West Indies, regional",377,America (North & Central America),Latin America and the Caribbean,QNB,380,Caribbean Region,,6,Western Hemisphere,,Latin America and the Caribbean,,,0.74775447,Central Point,18.220554,-63.068615,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b00,"North And Central America, Regional",GEOM204,QNC,QN,QNC,389,"North And Central America, Regional",19,Americas,,,,,13,Central America,,,,,,,,,QN,QNC,,389,"North & Central America, regional","North & Central America, regional",377,America (North & Central America),Latin America and the Caribbean,QNC,389,Central America Region,,6,Western Hemisphere,,Latin America and the Caribbean,,,0.74775447,Central Point,17.189877,-88.49765,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b01,"North And Central America, Regional",GEOM205,QNC,QN,QNC,389,"North And Central America, Regional",19,Americas,,,,,13,Central America,5,South America,29,Caribbean,,,,,QN,QNC,,389,"North & Central America, regional","North & Central America, regional",377,America (North & Central America),Latin America and the Caribbean,QNC,389,Latin America and Caribbean Region,,6,Western Hemisphere,,Latin America and the Caribbean,,,0.74775447,Central Point,17.189877,-88.49765,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b02,"North And Central America, Regional",GEOM206,QNC,QN,QNC,389,"North And Central America, Regional",19,Americas,,,,,13,Central America,5,South America,,,,,,,QN,QNC,,389,"North & Central America, regional","North & Central America, regional",377,America (North & Central America),Latin America and the Caribbean,QNC,389,Latin America Region,,6,Western Hemisphere,,Latin America and the Caribbean,,,0.74775447,Central Point,17.189877,-88.49765,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b03,"South America, Regional",GEOM207,QNE,QN,QNE,489,"South America, Regional",19,Americas,,,,,5,South America,,,,,,,,,QN,QNE,,489,"South America, regional","South America, regional",377,America (North & Central America),Latin America and the Caribbean,QNE,489,South America Region,,6,Western Hemisphere,,Latin America and the Caribbean,,,0.74775447,Central Point,-38.416097,-63.616672,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b04,"America, Regional",GEOM208,QNA,QN,QNA,498,"America, Regional",19,Americas,,,,,29,Caribbean,13,Central America,21,Northern America,5,South America,,,QN,QNA,,498,"America, regional","America, regional",377,America (North & Central America),Latin America and the Caribbean,QNA,498,Western Hemisphere Region,,6,Western Hemisphere,,Latin America and the Caribbean,,,0.74775447,Central Point,18.220554,-63.068615,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b05,"South America, Regional",GEOM209,QNE,QN,QNE,489,"South America, Regional",19,Americas,,,,,5,South America,,,,,,,,,QN,QNE,,489,"South America, regional",America (South America),377,America (North & Central America),Latin America and the Caribbean,QNE,489,America (South America),,6,Western Hemisphere,,Latin America and the Caribbean,,,0.74775447,Central Point,-38.416097,-63.616672,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b06,"North And Central America, Regional",GEOM210,QNC,QN,QNC,389,"North And Central America, Regional",19,Americas,,,,,21,Northern America,13,Central America,,,,,,,QN,QNC,,389,"North & Central America, regional",America (North & Central America),377,America (North & Central America),Latin America and the Caribbean,QNC,389,America (North & Central America),,6,Western Hemisphere,,Latin America and the Caribbean,,,0.74775447,Central Point,32.3078,-64.7505,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls. Score for 'Asia, Regional' is a simplistic and unofficial number - it was arrived at by the author adding the scores for Far East Asia and South Asia, and then dividing the total by 2.","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b07,"Far East Asia, Regional",GEOM211,QRB,QR,QRB,789,"Far East Asia, Regional",142,Asia,9,Oceania,,,30,Eastern Asia,54,Melanesia,61,Polynesia,53,Australia and New Zealand,57,Micronesia,QR,QRB,,789,"Far East Asia, regional","Far East Asia, regional",831,Oceania,East Asia and the Pacific,QRB,789,East Asia and Oceania Region,,1,East Asia and Oceania,,East Asia and the Pacific,,,0.710429495,Central Point,35.86166,104.195397,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls. Score for 'Asia, Regional' is a simplistic and unofficial number - it was arrived at by the author adding the scores for Far East Asia and South Asia, and then dividing the total by 2.","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b08,"Far East Asia, Regional",GEOM212,QRB,QR,QRB,789,"Far East Asia, Regional",142,Asia,,,,,30,Eastern Asia,,,,,,,,,QR,QRB,,789,"Far East Asia, regional","Far East Asia, regional",831,Oceania,East Asia and the Pacific,QRB,789,Eastern Asia Region,,1,East Asia and Oceania,,East Asia and the Pacific,,,0.710429495,Central Point,35.86166,104.195397,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls. Score for 'Asia, Regional' is a simplistic and unofficial number - it was arrived at by the author adding the scores for Far East Asia and South Asia, and then dividing the total by 2.","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b09,"Asia, Regional",GEOM213,QRA,QR,QRA,798,"Asia, Regional",142,Asia,,,,,35,South-Eastern Asia,,,,,,,,,QR,QRA,,798,"Asia, regional","Asia, regional",540,Asia (Middle East Asia),South Asia + Far East Asia,QRA,798,South East Asia Region,,4,South and Central Asia,,South Asia + Far East Asia,,,0.658557483,Central Point,4.535277,114.727669,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls. Score for 'Asia, Regional' is a simplistic and unofficial number - it was arrived at by the author adding the scores for Far East Asia and South Asia, and then dividing the total by 2.","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b0a,"Middle East, Regional",GEOM214,QRE,QR,QRE,589,"Middle East, Regional",142,Asia,2,Africa,,,15,Northern Africa,145,Western Asia,,,,,,,QR,QRE,,589,"Middle East, regional","Middle East, regional",540,Asia (Middle East Asia),Arab States,QRE,589,Middle East and North Africa Region,,3,Middle East and North Africa,,Arab States,,,0.686435272,Central Point,28.033886,1.659626,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls. Score for 'Asia, Regional' is a simplistic and unofficial number - it was arrived at by the author adding the scores for Far East Asia and South Asia, and then dividing the total by 2. Middle East, Regional score given is that posted for ""Arab States"".","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0b0b,"Middle East, Regional",GEOM215,QRE,QR,QRE,589,"Middle East, Regional",142,Asia,,,,,145,Western Asia,,,,,,,,,QR,QRE,,589,"Middle East, regional","Middle East, regional",540,Asia (Middle East Asia),Arab States,QRE,589,Middle East Region,,3,Middle East and North Africa,,Arab States,,,0.686435272,Central Point,40.069099,45.038189,Region,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.","2 Letter code for regional areas are based on first two letters of Alpha 3, they are for reference only and are not actual ISO definitive","ISO 3 Alpha Codes for regional locations are taken from countries-regions.csv, developed for reference to IATI items and utilize a Q structure which is allowed for organizational reference only. These codes are not ISO definitive but have been standardized here for data reference.","Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls. Score for 'Asia, Regional' is a simplistic and unofficial number - it was arrived at by the author adding the scores for Far East Asia and South Asia, and then dividing the total by 2. Middle East, Regional score given is that posted for ""Arab States"".","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
